/* DATA DESCRIPTION:
Citation:	Dickens, GR; Backman, J (2013): (Table S6) Reported, corrected and composite depths for Gamma Ray Attentuation Porosity Evaluator (GRAPE) data at DSDP Hole 86-577A. doi:10.1594/PANGAEA.809122, 
	In Supplement to: Dickens, Gerald Roy; Backman, Jan (2013): Core alignment and composite depth scale for the lower Paleogene through uppermost Cretaceous interval at Deep Sea Drilling Project Site 577. Newsletters on Stratigraphy
Project(s):	Deep Sea Drilling Project (DSDP) (URI: http://www.deepseadrilling.org/)
Coverage:	LATITUDE: 32.442200 * LONGITUDE: 157.723200
	MINIMUM DEPTH, sediment/rock: 66.4 m * MAXIMUM DEPTH, sediment/rock: 122.9 m
Event(s):	86-577A * LATITUDE: 32.442200 * LONGITUDE: 157.723200 * DATE/TIME: 1982-05-23T00:00:00 * ELEVATION: -2675.0 m * RECOVERY: 110.80 m * PENETRATION: 123.40 m * LOCATION: North Pacific * CAMPAIGN: Leg86 (URI: doi:10.2973/dsdp.proc.86.1985) * BASIS: Glomar Challenger (URI: http://odp.pangaea.de/glomar.html) * DEVICE: Drilling * COMMENT: 13 cores; 123.4 m cored; 0 m drilled; 89.8 % recovery
Comment:	DEPTH, sediment is the reported depth [mbsf], measured after sliding core sections to 150 cm.
Parameter(s):	Sample code/label (Label) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * METHOD: ODP sample designation (URI: hdl:10013/epic.27914.d001)
	DEPTH, sediment/rock [m] (Depth) * Geocode
	Void correction [m] (Void corr) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu)
	Depth, sediment revised [m] (Depth revised) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * COMMENT: corrected depths [mbsf] after moving tops of core sections back to 0 cm
	Offset [m] (Offset) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu)
	Depth, composite [mcd] (Depth c) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * COMMENT: after adding core offsets (Table 2)
	Density, wet bulk [g/cm**3] (WBD) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * METHOD: Gamma-ray attenuation porosity evaluator (GRAPE) * COMMENT: GRAPE data reported as density (g/cm**3), although it is a proxy measurement for density
	Density, wet bulk [g/cm**3] (WBD) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * METHOD: Gamma-ray attenuation porosity evaluator (GRAPE) * COMMENT: problematic GRAPE data, typically caused by void space in core sections
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	25914 data points
*/
Label	Depth [m]	Void corr [m]	Depth revised [m]	Offset [m]	Depth c [mcd]	WBD [g/cm**3] (GRAPE data reported as densit...)	WBD [g/cm**3] (problematic GRAPE data, typic...)
86-577A-8-3,21.7	69.62	0.00	69.62	-0.40	69.22	1.81	
86-577A-8-3,22.8	69.63	0.00	69.63	-0.40	69.23	1.77	
86-577A-8-3,24	69.64	0.00	69.64	-0.40	69.24	1.74	
86-577A-8-3,25.1	69.65	0.00	69.65	-0.40	69.25	1.75	
86-577A-8-3,26.3	69.66	0.00	69.66	-0.40	69.26	1.76	
86-577A-8-3,27.4	69.67	0.00	69.67	-0.40	69.27	1.73	
86-577A-8-3,28.6	69.69	0.00	69.69	-0.40	69.29	1.80	
86-577A-8-3,29.7	69.70	0.00	69.70	-0.40	69.30	1.83	
86-577A-8-3,30.8	69.71	0.00	69.71	-0.40	69.31	1.77	
86-577A-8-3,32	69.72	0.00	69.72	-0.40	69.32	1.76	
86-577A-8-3,33.1	69.73	0.00	69.73	-0.40	69.33	1.71	
86-577A-8-3,34.3	69.74	0.00	69.74	-0.40	69.34	1.74	
86-577A-8-3,35.4	69.75	0.00	69.75	-0.40	69.35	1.75	
86-577A-8-3,36.5	69.77	0.00	69.77	-0.40	69.37	1.78	
86-577A-8-3,37.7	69.78	0.00	69.78	-0.40	69.38	1.75	
86-577A-8-3,38.8	69.79	0.00	69.79	-0.40	69.39	1.72	
86-577A-8-3,40	69.80	0.00	69.80	-0.40	69.40	1.70	
86-577A-8-3,41.1	69.81	0.00	69.81	-0.40	69.41	1.76	
86-577A-8-3,42.3	69.82	0.00	69.82	-0.40	69.42	1.74	
86-577A-8-3,43.4	69.83	0.00	69.83	-0.40	69.43	1.77	
86-577A-8-3,44.5	69.85	0.00	69.85	-0.40	69.45	1.76	
86-577A-8-3,45.7	69.86	0.00	69.86	-0.40	69.46	1.78	
86-577A-8-3,46.8	69.87	0.00	69.87	-0.40	69.47	1.78	
86-577A-8-3,48	69.88	0.00	69.88	-0.40	69.48	1.79	
86-577A-8-3,49.1	69.89	0.00	69.89	-0.40	69.49	1.82	
86-577A-8-3,50.2	69.90	0.00	69.90	-0.40	69.50	1.87	
86-577A-8-3,51.4	69.91	0.00	69.91	-0.40	69.51	1.79	
86-577A-8-3,52.5	69.93	0.00	69.93	-0.40	69.53	1.83	
86-577A-8-3,53.7	69.94	0.00	69.94	-0.40	69.54	1.75	
86-577A-8-3,54.8	69.95	0.00	69.95	-0.40	69.55	1.76	
86-577A-8-3,56	69.96	0.00	69.96	-0.40	69.56	1.79	
86-577A-8-3,57.1	69.97	0.00	69.97	-0.40	69.57	1.79	
86-577A-8-3,58.2	69.98	0.00	69.98	-0.40	69.58	1.86	
86-577A-8-3,59.4	69.99	0.00	69.99	-0.40	69.59	1.83	
86-577A-8-3,60.5	70.01	0.00	70.01	-0.40	69.61	1.76	
86-577A-8-3,61.7	70.02	0.00	70.02	-0.40	69.62	1.91	
86-577A-8-3,62.8	70.03	0.00	70.03	-0.40	69.63	1.78	
86-577A-8-3,64	70.04	0.00	70.04	-0.40	69.64	1.76	
86-577A-8-3,65.1	70.05	0.00	70.05	-0.40	69.65	1.81	
86-577A-8-3,66.2	70.06	0.00	70.06	-0.40	69.66	1.83	
86-577A-8-3,67.4	70.07	0.00	70.07	-0.40	69.67	1.79	
86-577A-8-3,68.5	70.09	0.00	70.09	-0.40	69.69	1.74	
86-577A-8-3,69.7	70.10	0.00	70.10	-0.40	69.70	1.77	
86-577A-8-3,70.8	70.11	0.00	70.11	-0.40	69.71	1.78	
86-577A-8-3,71.9	70.12	0.00	70.12	-0.40	69.72	1.77	
86-577A-8-3,73.1	70.13	0.00	70.13	-0.40	69.73	1.69	
86-577A-8-3,74.2	70.14	0.00	70.14	-0.40	69.74	1.78	
86-577A-8-3,75.4	70.15	0.00	70.15	-0.40	69.75	1.77	
86-577A-8-3,76.5	70.17	0.00	70.17	-0.40	69.77	1.79	
86-577A-8-3,77.7	70.18	0.00	70.18	-0.40	69.78	1.77	
86-577A-8-3,78.8	70.19	0.00	70.19	-0.40	69.79	1.77	
86-577A-8-3,79.9	70.20	0.00	70.20	-0.40	69.80	1.72	
86-577A-8-3,81.1	70.21	0.00	70.21	-0.40	69.81	1.84	
86-577A-8-3,82.2	70.22	0.00	70.22	-0.40	69.82	1.79	
86-577A-8-3,83.4	70.23	0.00	70.23	-0.40	69.83	1.82	
86-577A-8-3,84.5	70.25	0.00	70.25	-0.40	69.85	1.88	
86-577A-8-3,85.7	70.26	0.00	70.26	-0.40	69.86	1.80	
86-577A-8-3,86.8	70.27	0.00	70.27	-0.40	69.87	1.84	
86-577A-8-3,87.9	70.28	0.00	70.28	-0.40	69.88	1.79	
86-577A-8-3,89.1	70.29	0.00	70.29	-0.40	69.89	1.79	
86-577A-8-3,90.2	70.30	0.00	70.30	-0.40	69.90	1.82	
86-577A-8-3,91.4	70.31	0.00	70.31	-0.40	69.91	1.81	
86-577A-8-3,92.5	70.33	0.00	70.33	-0.40	69.93	1.77	
86-577A-8-3,93.6	70.34	0.00	70.34	-0.40	69.94	1.77	
86-577A-8-3,94.8	70.35	0.00	70.35	-0.40	69.95	1.75	
86-577A-8-3,95.9	70.36	0.00	70.36	-0.40	69.96	1.76	
86-577A-8-3,97.1	70.37	0.00	70.37	-0.40	69.97	1.74	
86-577A-8-3,98.2	70.38	0.00	70.38	-0.40	69.98	1.80	
86-577A-8-3,99.4	70.39	0.00	70.39	-0.40	69.99	1.84	
86-577A-8-3,100.5	70.40	0.00	70.40	-0.40	70.00	1.77	
86-577A-8-3,101.6	70.42	0.00	70.42	-0.40	70.02	1.83	
86-577A-8-3,102.8	70.43	0.00	70.43	-0.40	70.03	1.88	
86-577A-8-3,103.9	70.44	0.00	70.44	-0.40	70.04	1.84	
86-577A-8-3,105.1	70.45	0.00	70.45	-0.40	70.05	1.76	
86-577A-8-3,106.2	70.46	0.00	70.46	-0.40	70.06	1.85	
86-577A-8-3,107.3	70.47	0.00	70.47	-0.40	70.07	1.84	
86-577A-8-3,108.5	70.48	0.00	70.48	-0.40	70.08	1.77	
86-577A-8-3,109.6	70.50	0.00	70.50	-0.40	70.10	1.88	
86-577A-8-3,110.8	70.51	0.00	70.51	-0.40	70.11	1.80	
86-577A-8-3,111.9	70.52	0.00	70.52	-0.40	70.12	1.77	
86-577A-8-3,113.1	70.53	0.00	70.53	-0.40	70.13	1.79	
86-577A-8-3,114.2	70.54	0.00	70.54	-0.40	70.14	1.88	
86-577A-8-3,115.3	70.55	0.00	70.55	-0.40	70.15	1.80	
86-577A-8-3,116.5	70.56	0.00	70.56	-0.40	70.16	1.85	
86-577A-8-3,117.6	70.58	0.00	70.58	-0.40	70.18	1.74	
86-577A-8-3,118.8	70.59	0.00	70.59	-0.40	70.19	1.83	
86-577A-8-3,119.9	70.60	0.00	70.60	-0.40	70.20	1.78	
86-577A-8-3,121.1	70.61	0.00	70.61	-0.40	70.21	1.75	
86-577A-8-3,122.2	70.62	0.00	70.62	-0.40	70.22	1.78	
86-577A-8-3,123.3	70.63	0.00	70.63	-0.40	70.23	1.77	
86-577A-8-3,124.5	70.64	0.00	70.64	-0.40	70.24	1.65	
86-577A-8-3,125.6	70.66	0.00	70.66	-0.40	70.26	1.73	
86-577A-8-3,126.8	70.67	0.00	70.67	-0.40	70.27	1.79	
86-577A-8-3,127.9	70.68	0.00	70.68	-0.40	70.28	1.74	
86-577A-8-3,129	70.69	0.00	70.69	-0.40	70.29	1.75	
86-577A-8-3,130.2	70.70	0.00	70.70	-0.40	70.30	1.80	
86-577A-8-3,131.3	70.71	0.00	70.71	-0.40	70.31	1.83	
86-577A-8-3,132.5	70.72	0.00	70.72	-0.40	70.32	1.81	
86-577A-8-3,133.6	70.74	0.00	70.74	-0.40	70.34	1.73	
86-577A-8-3,134.8	70.75	0.00	70.75	-0.40	70.35	1.82	
86-577A-8-3,135.9	70.76	0.00	70.76	-0.40	70.36	1.76	
86-577A-8-3,137	70.77	0.00	70.77	-0.40	70.37	1.78	
86-577A-8-3,138.2	70.78	0.00	70.78	-0.40	70.38	1.87	
86-577A-8-3,139.3	70.79	0.00	70.79	-0.40	70.39	1.78	
86-577A-8-3,140.5	70.80	0.00	70.80	-0.40	70.40	1.74	
86-577A-8-3,141.6	70.82	0.00	70.82	-0.40	70.42	1.73	
86-577A-8-3,142.8	70.83	0.00	70.83	-0.40	70.43	1.77	
86-577A-8-3,143.9	70.84	0.00	70.84	-0.40	70.44	1.79	
86-577A-8-3,145	70.85	0.00	70.85	-0.40	70.45	1.80	
86-577A-8-3,146.2	70.86	0.00	70.86	-0.40	70.46	1.78	
86-577A-8-3,147.3	70.87	0.00	70.87	-0.40	70.47	1.99	
86-577A-8-3,148.5	70.88	0.00	70.88	-0.40	70.48		0.00
86-577A-8-3,149.6	70.90	0.00	70.90	-0.40	70.50		0.00
86-577A-8-4,1.1	70.91	-0.10	70.81	-0.40	70.41		0.00
86-577A-8-3,150.7	70.91	0.00	70.91	-0.40	70.51		0.00
86-577A-8-4,2.3	70.92	-0.10	70.82	-0.40	70.42		0.00
86-577A-8-3,151.9	70.92	0.00	70.92	-0.40	70.52		2.59
86-577A-8-4,3.4	70.93	-0.10	70.83	-0.40	70.43		0.00
86-577A-8-3,153	70.93	0.00	70.93	-0.40	70.53		1.46
86-577A-8-3,154.2	70.94	0.00	70.94	-0.40	70.54		0.00
86-577A-8-4,4.6	70.95	-0.10	70.85	-0.40	70.45		0.00
86-577A-8-4,5.7	70.96	-0.10	70.86	-0.40	70.46		0.00
86-577A-8-4,6.9	70.97	-0.10	70.87	-0.40	70.47		0.00
86-577A-8-4,8	70.98	-0.10	70.88	-0.40	70.48		0.00
86-577A-8-4,9.1	70.99	-0.10	70.89	-0.40	70.49		0.00
86-577A-8-4,10.3	71.00	-0.10	70.90	-0.40	70.50		0.00
86-577A-8-4,11.4	71.01	-0.10	70.91	-0.40	70.51		0.00
86-577A-8-4,12.6	71.03	-0.10	70.93	-0.40	70.53		0.00
86-577A-8-4,13.7	71.04	-0.10	70.94	-0.40	70.54		1.59
86-577A-8-4,14.8	71.05	-0.10	70.95	-0.40	70.55	1.81	
86-577A-8-4,16	71.06	-0.10	70.96	-0.40	70.56	1.78	
86-577A-8-4,17.1	71.07	-0.10	70.97	-0.40	70.57	1.80	
86-577A-8-4,18.3	71.08	-0.10	70.98	-0.40	70.58	1.84	
86-577A-8-4,19.4	71.09	-0.10	70.99	-0.40	70.59	1.73	
86-577A-8-4,20.6	71.11	-0.10	71.01	-0.40	70.61	1.80	
86-577A-8-4,21.7	71.12	-0.10	71.02	-0.40	70.62	1.69	
86-577A-8-4,22.8	71.13	-0.10	71.03	-0.40	70.63	1.82	
86-577A-8-4,24	71.14	-0.10	71.04	-0.40	70.64	1.78	
86-577A-8-4,25.1	71.15	-0.10	71.05	-0.40	70.65	1.80	
86-577A-8-4,26.3	71.16	-0.10	71.06	-0.40	70.66	1.73	
86-577A-8-4,27.4	71.17	-0.10	71.07	-0.40	70.67	1.76	
86-577A-8-4,28.6	71.19	-0.10	71.09	-0.40	70.69	1.72	
86-577A-8-4,29.7	71.20	-0.10	71.10	-0.40	70.70	1.84	
86-577A-8-4,30.8	71.21	-0.10	71.11	-0.40	70.71	1.86	
86-577A-8-4,32	71.22	-0.10	71.12	-0.40	70.72	1.78	
86-577A-8-4,33.1	71.23	-0.10	71.13	-0.40	70.73	1.86	
86-577A-8-4,34.3	71.24	-0.10	71.14	-0.40	70.74	1.85	
86-577A-8-4,35.4	71.25	-0.10	71.15	-0.40	70.75	1.78	
86-577A-8-4,36.5	71.27	-0.10	71.17	-0.40	70.77	1.76	
86-577A-8-4,37.7	71.28	-0.10	71.18	-0.40	70.78	1.82	
86-577A-8-4,38.8	71.29	-0.10	71.19	-0.40	70.79	1.77	
86-577A-8-4,40	71.30	-0.10	71.20	-0.40	70.80	1.88	
86-577A-8-4,41.1	71.31	-0.10	71.21	-0.40	70.81	1.82	
86-577A-8-4,42.3	71.32	-0.10	71.22	-0.40	70.82	1.80	
86-577A-8-4,43.4	71.33	-0.10	71.23	-0.40	70.83	1.78	
86-577A-8-4,44.5	71.35	-0.10	71.25	-0.40	70.85	1.76	
86-577A-8-4,45.7	71.36	-0.10	71.26	-0.40	70.86	1.74	
86-577A-8-4,46.8	71.37	-0.10	71.27	-0.40	70.87	1.82	
86-577A-8-4,48	71.38	-0.10	71.28	-0.40	70.88	1.75	
86-577A-8-4,49.1	71.39	-0.10	71.29	-0.40	70.89	1.76	
86-577A-8-4,50.2	71.40	-0.10	71.30	-0.40	70.90	1.73	
86-577A-8-4,51.4	71.41	-0.10	71.31	-0.40	70.91	1.85	
86-577A-8-4,52.5	71.43	-0.10	71.33	-0.40	70.93	1.77	
86-577A-8-4,53.7	71.44	-0.10	71.34	-0.40	70.94	1.75	
86-577A-8-4,54.8	71.45	-0.10	71.35	-0.40	70.95	1.81	
86-577A-8-4,56	71.46	-0.10	71.36	-0.40	70.96	1.77	
86-577A-8-4,57.1	71.47	-0.10	71.37	-0.40	70.97	1.76	
86-577A-8-4,58.2	71.48	-0.10	71.38	-0.40	70.98	1.78	
86-577A-8-4,59.4	71.49	-0.10	71.39	-0.40	70.99	1.76	
86-577A-8-4,60.5	71.51	-0.10	71.41	-0.40	71.01	1.75	
86-577A-8-4,61.7	71.52	-0.10	71.42	-0.40	71.02	1.78	
86-577A-8-4,62.8	71.53	-0.10	71.43	-0.40	71.03	1.73	
86-577A-8-4,64	71.54	-0.10	71.44	-0.40	71.04	1.83	
86-577A-8-4,65.1	71.55	-0.10	71.45	-0.40	71.05	1.84	
86-577A-8-4,66.2	71.56	-0.10	71.46	-0.40	71.06	1.80	
86-577A-8-4,67.4	71.57	-0.10	71.47	-0.40	71.07	1.87	
86-577A-8-4,68.5	71.59	-0.10	71.49	-0.40	71.09	1.79	
86-577A-8-4,69.7	71.60	-0.10	71.50	-0.40	71.10	1.78	
86-577A-8-4,70.8	71.61	-0.10	71.51	-0.40	71.11	1.87	
86-577A-8-4,71.9	71.62	-0.10	71.52	-0.40	71.12	1.79	
86-577A-8-4,73.1	71.63	-0.10	71.53	-0.40	71.13	1.80	
86-577A-8-4,74.2	71.64	-0.10	71.54	-0.40	71.14	1.83	
86-577A-8-4,75.4	71.65	-0.10	71.55	-0.40	71.15	1.81	
86-577A-8-4,76.5	71.67	-0.10	71.57	-0.40	71.17	1.82	
86-577A-8-4,77.7	71.68	-0.10	71.58	-0.40	71.18	1.82	
86-577A-8-4,78.8	71.69	-0.10	71.59	-0.40	71.19	1.83	
86-577A-8-4,79.9	71.70	-0.10	71.60	-0.40	71.20	1.90	
86-577A-8-4,81.1	71.71	-0.10	71.61	-0.40	71.21	1.86	
86-577A-8-4,82.2	71.72	-0.10	71.62	-0.40	71.22	1.85	
86-577A-8-4,83.4	71.73	-0.10	71.63	-0.40	71.23	1.81	
86-577A-8-4,84.5	71.75	-0.10	71.65	-0.40	71.25	1.79	
86-577A-8-4,85.7	71.76	-0.10	71.66	-0.40	71.26	1.80	
86-577A-8-4,86.8	71.77	-0.10	71.67	-0.40	71.27	1.78	
86-577A-8-4,87.9	71.78	-0.10	71.68	-0.40	71.28	1.82	
86-577A-8-4,89.1	71.79	-0.10	71.69	-0.40	71.29	1.81	
86-577A-8-4,90.2	71.80	-0.10	71.70	-0.40	71.30	1.78	
86-577A-8-4,91.4	71.81	-0.10	71.71	-0.40	71.31	1.77	
86-577A-8-4,92.5	71.83	-0.10	71.73	-0.40	71.33	1.83	
86-577A-8-4,93.6	71.84	-0.10	71.74	-0.40	71.34	1.78	
86-577A-8-4,94.8	71.85	-0.10	71.75	-0.40	71.35	1.86	
86-577A-8-4,95.9	71.86	-0.10	71.76	-0.40	71.36	1.74	
86-577A-8-4,97.1	71.87	-0.10	71.77	-0.40	71.37	1.79	
86-577A-8-4,98.2	71.88	-0.10	71.78	-0.40	71.38	1.79	
86-577A-8-4,99.4	71.89	-0.10	71.79	-0.40	71.39	1.80	
86-577A-8-4,100.5	71.90	-0.10	71.80	-0.40	71.40	1.87	
86-577A-8-4,101.6	71.92	-0.10	71.82	-0.40	71.42	1.82	
86-577A-8-4,102.8	71.93	-0.10	71.83	-0.40	71.43	1.82	
86-577A-8-4,103.9	71.94	-0.10	71.84	-0.40	71.44	1.81	
86-577A-8-4,105.1	71.95	-0.10	71.85	-0.40	71.45	1.84	
86-577A-8-4,106.2	71.96	-0.10	71.86	-0.40	71.46	1.82	
86-577A-8-4,107.3	71.97	-0.10	71.87	-0.40	71.47	1.85	
86-577A-8-4,108.5	71.98	-0.10	71.88	-0.40	71.48	1.82	
86-577A-8-4,109.6	72.00	-0.10	71.90	-0.40	71.50	1.77	
86-577A-8-4,110.8	72.01	-0.10	71.91	-0.40	71.51	1.76	
86-577A-8-4,111.9	72.02	-0.10	71.92	-0.40	71.52	1.77	
86-577A-8-4,113.1	72.03	-0.10	71.93	-0.40	71.53	1.86	
86-577A-8-4,114.2	72.04	-0.10	71.94	-0.40	71.54	1.81	
86-577A-8-4,115.3	72.05	-0.10	71.95	-0.40	71.55	1.76	
86-577A-8-4,116.5	72.06	-0.10	71.96	-0.40	71.56	1.71	
86-577A-8-4,117.6	72.08	-0.10	71.98	-0.40	71.58	1.79	
86-577A-8-4,118.8	72.09	-0.10	71.99	-0.40	71.59	1.79	
86-577A-8-4,119.9	72.10	-0.10	72.00	-0.40	71.60	1.84	
86-577A-8-4,121.1	72.11	-0.10	72.01	-0.40	71.61	1.79	
86-577A-8-4,122.2	72.12	-0.10	72.02	-0.40	71.62	1.86	
86-577A-8-4,123.3	72.13	-0.10	72.03	-0.40	71.63	1.84	
86-577A-8-4,124.5	72.14	-0.10	72.04	-0.40	71.64	1.81	
86-577A-8-4,125.6	72.16	-0.10	72.06	-0.40	71.66	1.84	
86-577A-8-4,126.8	72.17	-0.10	72.07	-0.40	71.67	1.72	
86-577A-8-4,127.9	72.18	-0.10	72.08	-0.40	71.68	1.78	
86-577A-8-4,129	72.19	-0.10	72.09	-0.40	71.69	1.78	
86-577A-8-4,130.2	72.20	-0.10	72.10	-0.40	71.70	1.88	
86-577A-8-4,131.3	72.21	-0.10	72.11	-0.40	71.71	1.81	
86-577A-8-4,132.5	72.22	-0.10	72.12	-0.40	71.72	1.91	
86-577A-8-4,133.6	72.24	-0.10	72.14	-0.40	71.74	1.76	
86-577A-8-4,134.8	72.25	-0.10	72.15	-0.40	71.75	1.76	
86-577A-8-4,135.9	72.26	-0.10	72.16	-0.40	71.76	1.83	
86-577A-8-4,137	72.27	-0.10	72.17	-0.40	71.77	1.86	
86-577A-8-4,138.2	72.28	-0.10	72.18	-0.40	71.78	1.84	
86-577A-8-4,139.3	72.29	-0.10	72.19	-0.40	71.79	1.72	
86-577A-8-4,140.5	72.30	-0.10	72.20	-0.40	71.80	1.80	
86-577A-8-4,141.6	72.32	-0.10	72.22	-0.40	71.82	1.82	
86-577A-8-4,142.8	72.33	-0.10	72.23	-0.40	71.83	1.78	
86-577A-8-4,143.9	72.34	-0.10	72.24	-0.40	71.84	1.82	
86-577A-8-4,145	72.35	-0.10	72.25	-0.40	71.85	1.77	
86-577A-8-4,146.2	72.36	-0.10	72.26	-0.40	71.86	1.78	
86-577A-8-4,147.3	72.37	-0.10	72.27	-0.40	71.87	1.76	
86-577A-8-4,148.5	72.38	-0.10	72.28	-0.40	71.88	1.78	
86-577A-8-4,149.6	72.40	-0.10	72.30	-0.40	71.90		1.53
86-577A-8-5,1.1	72.41	-0.10	72.31	-0.40	71.91		0.00
86-577A-8-4,150.7	72.41	-0.10	72.31	-0.40	71.91		0.00
86-577A-8-5,2.3	72.42	-0.10	72.32	-0.40	71.92		0.00
86-577A-8-4,151.9	72.42	-0.10	72.32	-0.40	71.92		0.00
86-577A-8-5,3.4	72.43	-0.10	72.33	-0.40	71.93		0.00
86-577A-8-4,153	72.43	-0.10	72.33	-0.40	71.93		0.00
86-577A-8-4,154.2	72.44	-0.10	72.34	-0.40	71.94		0.00
86-577A-8-5,4.6	72.45	-0.10	72.35	-0.40	71.95		0.00
86-577A-8-5,5.7	72.46	-0.10	72.36	-0.40	71.96		0.00
86-577A-8-5,6.9	72.47	-0.10	72.37	-0.40	71.97		0.00
86-577A-8-5,8	72.48	-0.10	72.38	-0.40	71.98		0.00
86-577A-8-5,9.1	72.49	-0.10	72.39	-0.40	71.99		0.00
86-577A-8-5,10.3	72.50	-0.10	72.40	-0.40	72.00		0.00
86-577A-8-5,11.4	72.51	-0.10	72.41	-0.40	72.01		0.00
86-577A-8-5,12.6	72.53	-0.10	72.43	-0.40	72.03		1.26
86-577A-8-5,13.7	72.54	-0.10	72.44	-0.40	72.04	1.74	
86-577A-8-5,14.8	72.55	-0.10	72.45	-0.40	72.05	1.80	
86-577A-8-5,16	72.56	-0.10	72.46	-0.40	72.06	1.81	
86-577A-8-5,17.1	72.57	-0.10	72.47	-0.40	72.07	1.77	
86-577A-8-5,18.3	72.58	-0.10	72.48	-0.40	72.08	1.77	
86-577A-8-5,19.4	72.59	-0.10	72.49	-0.40	72.09	1.74	
86-577A-8-5,20.6	72.61	-0.10	72.51	-0.40	72.11	1.79	
86-577A-8-5,21.7	72.62	-0.10	72.52	-0.40	72.12	1.86	
86-577A-8-5,22.8	72.63	-0.10	72.53	-0.40	72.13	1.76	
86-577A-8-5,24	72.64	-0.10	72.54	-0.40	72.14	1.81	
86-577A-8-5,25.1	72.65	-0.10	72.55	-0.40	72.15	1.80	
86-577A-8-5,26.3	72.66	-0.10	72.56	-0.40	72.16	1.79	
86-577A-8-5,27.4	72.67	-0.10	72.57	-0.40	72.17	1.79	
86-577A-8-5,28.6	72.69	-0.10	72.59	-0.40	72.19	1.83	
86-577A-8-5,29.7	72.70	-0.10	72.60	-0.40	72.20	1.81	
86-577A-8-5,30.8	72.71	-0.10	72.61	-0.40	72.21	1.78	
86-577A-8-5,32	72.72	-0.10	72.62	-0.40	72.22	1.81	
86-577A-8-5,33.1	72.73	-0.10	72.63	-0.40	72.23	1.86	
86-577A-8-5,34.3	72.74	-0.10	72.64	-0.40	72.24	1.78	
86-577A-8-5,35.4	72.75	-0.10	72.65	-0.40	72.25	1.90	
86-577A-8-5,36.5	72.77	-0.10	72.67	-0.40	72.27	1.82	
86-577A-8-5,37.7	72.78	-0.10	72.68	-0.40	72.28	1.74	
86-577A-8-5,38.8	72.79	-0.10	72.69	-0.40	72.29	1.89	
86-577A-8-5,40	72.80	-0.10	72.70	-0.40	72.30	1.77	
86-577A-8-5,41.1	72.81	-0.10	72.71	-0.40	72.31	1.82	
86-577A-8-5,42.3	72.82	-0.10	72.72	-0.40	72.32	1.80	
86-577A-8-5,43.4	72.83	-0.10	72.73	-0.40	72.33	1.83	
86-577A-8-5,44.5	72.85	-0.10	72.75	-0.40	72.35	1.80	
86-577A-8-5,45.7	72.86	-0.10	72.76	-0.40	72.36	1.82	
86-577A-8-5,46.8	72.87	-0.10	72.77	-0.40	72.37	1.84	
86-577A-8-5,48	72.88	-0.10	72.78	-0.40	72.38	1.83	
86-577A-8-5,49.1	72.89	-0.10	72.79	-0.40	72.39	1.84	
86-577A-8-5,50.2	72.90	-0.10	72.80	-0.40	72.40	1.85	
86-577A-8-5,51.4	72.91	-0.10	72.81	-0.40	72.41	1.79	
86-577A-8-5,52.5	72.93	-0.10	72.83	-0.40	72.43	1.82	
86-577A-8-5,53.7	72.94	-0.10	72.84	-0.40	72.44	1.80	
86-577A-8-5,54.8	72.95	-0.10	72.85	-0.40	72.45	1.93	
86-577A-8-5,56	72.96	-0.10	72.86	-0.40	72.46	1.80	
86-577A-8-5,57.1	72.97	-0.10	72.87	-0.40	72.47	1.80	
86-577A-8-5,58.2	72.98	-0.10	72.88	-0.40	72.48	1.89	
86-577A-8-5,59.4	72.99	-0.10	72.89	-0.40	72.49	1.85	
86-577A-8-5,60.5	73.01	-0.10	72.91	-0.40	72.51	1.85	
86-577A-8-5,61.7	73.02	-0.10	72.92	-0.40	72.52	1.79	
86-577A-8-5,62.8	73.03	-0.10	72.93	-0.40	72.53	1.78	
86-577A-8-5,64	73.04	-0.10	72.94	-0.40	72.54	1.78	
86-577A-8-5,65.1	73.05	-0.10	72.95	-0.40	72.55	1.88	
86-577A-8-5,66.2	73.06	-0.10	72.96	-0.40	72.56	1.83	
86-577A-8-5,67.4	73.07	-0.10	72.97	-0.40	72.57	1.83	
86-577A-8-5,68.5	73.09	-0.10	72.99	-0.40	72.59	1.85	
86-577A-8-5,69.7	73.10	-0.10	73.00	-0.40	72.60	1.83	
86-577A-8-5,70.8	73.11	-0.10	73.01	-0.40	72.61	1.85	
86-577A-8-5,71.9	73.12	-0.10	73.02	-0.40	72.62	1.79	
86-577A-8-5,73.1	73.13	-0.10	73.03	-0.40	72.63	1.80	
86-577A-8-5,74.2	73.14	-0.10	73.04	-0.40	72.64	1.80	
86-577A-8-5,75.4	73.15	-0.10	73.05	-0.40	72.65	1.79	
86-577A-8-5,76.5	73.17	-0.10	73.07	-0.40	72.67	1.77	
86-577A-8-5,77.7	73.18	-0.10	73.08	-0.40	72.68	1.85	
86-577A-8-5,78.8	73.19	-0.10	73.09	-0.40	72.69	1.85	
